Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
US-MK-MO5-D1	DMFNLFMD_04237	62	5134	6048	+	yfdX1	heat resistance protein YfdX1	plus	STRESS	HEAT	NA	NA	BLASTP	304	304	100.00	99.34	304	APX31172.1	heat resistance protein YfdX1	NA	NA
US-MK-MO5-D1	DMFNLFMD_04238	62	6151	7038	+	yfdX2	heat resistance protein YfdX2	plus	STRESS	HEAT	NA	NA	BLASTP	295	295	100.00	98.98	295	ASF80766.1	heat resistance protein YfdX2	NA	NA
US-MK-MO5-D1	DMFNLFMD_04239	62	7128	7769	+	hdeD-GI	heat resistance membrane protein HdeD-GI	plus	STRESS	HEAT	NA	NA	BLASTP	213	203	100.00	96.06	203	APX31174.1	heat resistance membrane protein HdeD-GI	NA	NA
US-MK-MO5-D1	DMFNLFMD_04241	62	8953	9393	+	trxLHR	heat resistance system thioredoxin Trx-GI	plus	STRESS	HEAT	NA	NA	EXACTP	146	146	100.00	100.00	146	APX31176.1	heat resistance system thioredoxin Trx-GI	NA	NA
US-MK-MO5-D1	DMFNLFMD_04242	62	9397	11106	+	kefB-GI	heat resistance system K+/H+ antiporter KefB-GI	plus	STRESS	HEAT	NA	NA	BLASTP	569	571	99.65	99.12	569	APX31177.1	heat resistance system K+/H+ antiporter KefB-GI	NA	NA
US-MK-MO5-D1	DMFNLFMD_04243	62	11109	11606	+	psi-GI	heat resistance protein PsiE-GI	plus	STRESS	HEAT	NA	NA	BLASTP	165	165	100.00	95.15	165	APX31178.1	heat resistance protein PsiE-GI	NA	NA
US-MK-MO5-D1	DMFNLFMD_04318	67	7762	9060	+	ncrA	Metal Resistance	plus	STRESS	METAL	NICKEL	NICKEL	EXACTP	432	432	100.00	100.00	432	ABF61434.1	Metal Resistance	NA	NA
US-MK-MO5-D1	DMFNLFMD_04319	67	9166	9435	+	ncrB	nickel-sensing transcriptional repressor NcrB	plus	STRESS	METAL	NICKEL	NICKEL	EXACTP	89	89	100.00	100.00	89	ABF61435.1	nickel-sensing transcriptional repressor NcrB	NA	NA
US-MK-MO5-D1	DMFNLFMD_04320	67	9448	10578	+	ncrC	Ni(II)/Co(II) efflux transporter permease subunit NcrC	plus	STRESS	METAL	COPPER/NICKEL	COPPER/NICKEL	EXACTP	376	376	100.00	100.00	376	ADF64798.1	Ni(II)/Co(II) efflux transporter permease subunit NcrC	NA	NA
US-MK-MO5-D1	NA	67	10740	11159	+	ncrY	nickel resistance OB fold protein NcrY	plus	STRESS	METAL	NICKEL	NICKEL	EXACTX	140	140	100.00	100.00	140	ABF61437.1	nickel resistance OB fold protein NcrY	NA	NA
US-MK-MO5-D1	DMFNLFMD_01234	8	115405	115983	-	terD	tellurium resistance membrane protein TerD	plus	STRESS	METAL	TELLURIUM	TELLURIUM	BLASTP	192	192	100.00	95.31	192	AAA98292.1	tellurium resistance membrane protein TerD	NA	NA
US-MK-MO5-D1	DMFNLFMD_01238	8	118730	119311	-	terZ	tellurium resistance-associated protein TerZ	plus	STRESS	METAL	TELLURIUM	TELLURIUM	EXACTP	193	193	100.00	100.00	193	AAA86846.1	tellurium resistance-associated protein TerZ	NA	NA
US-MK-MO5-D1	DMFNLFMD_01245	8	125883	126350	+	terW	tellurium resistance protein TerW	plus	STRESS	METAL	TELLURIUM	TELLURIUM	EXACTP	155	155	100.00	100.00	155	AAC44736.1	tellurium resistance protein TerW	NA	NA
US-MK-MO5-D1	DMFNLFMD_04527	89	2253	4070	+	pcoA	multicopper oxidase PcoA	plus	STRESS	METAL	COPPER	COPPER	BLASTP	605	605	100.00	99.83	605	CAA58525.1	multicopper oxidase PcoA	NA	NA
US-MK-MO5-D1	DMFNLFMD_04528	89	4070	4966	+	pcoB	copper-binding protein PcoB	plus	STRESS	METAL	COPPER	COPPER	EXACTP	298	296	100.00	100.00	296	CAA58526.1	copper-binding protein PcoB	NA	NA
US-MK-MO5-D1	DMFNLFMD_04529	89	5006	5386	+	pcoC	copper resistance system metallochaperone PcoC	plus	STRESS	METAL	COPPER	COPPER	EXACTP	126	126	100.00	100.00	126	CAA58527.1	copper resistance system metallochaperone PcoC	NA	NA
US-MK-MO5-D1	DMFNLFMD_04530	89	5391	6320	+	pcoD	copper resistance inner membrane protein PcoD	plus	STRESS	METAL	COPPER	COPPER	EXACTP	309	309	100.00	100.00	309	CAA58528.1	copper resistance inner membrane protein PcoD	NA	NA
US-MK-MO5-D1	DMFNLFMD_04531	89	6375	7055	+	pcoR	copper response regulator transcription factor PcoR	plus	STRESS	METAL	COPPER	COPPER	EXACTP	226	226	100.00	100.00	226	CAA58529.1	copper response regulator transcription factor PcoR	NA	NA
US-MK-MO5-D1	DMFNLFMD_01373	9	118292	119437	+	blaMIR	MIR family cephalosporin-hydrolyzing class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	BLASTP	381	381	100.00	99.48	381	WP_063860836.1	cephalosporin-hydrolyzing class C beta-lactamase MIR-12	NF000187.3	MIR family cephalosporin-hydrolyzing class C beta-lactamase
US-MK-MO5-D1	DMFNLFMD_04540	91	223	1842	+	mcr-9.1	phosphoethanolamine--lipid A transferase MCR-9.1	plus	AMR	AMR	COLISTIN	COLISTIN	ALLELEP	539	539	100.00	100.00	539	AYW01299.1	phosphoethanolamine--lipid A transferase MCR-9.1	NF033836.1	MCR-9 family phosphoethanolamine--lipid A transferase
US-MK-MO5-D1	DMFNLFMD_04569	95	5242	5499	-	silE	silver-binding protein SilE	plus	STRESS	METAL	SILVER	SILVER	PARTIALP	85	143	59.44	88.24	85	AAD11743.1	silver-binding protein SilE	NA	NA
US-MK-MO5-D2	FBMHGHCP_00475	1	517789	520929	+	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	1046	1048	99.71	95.89	1045	AAD11749.1	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NA	NA
US-MK-MO5-D2	FBMHGHCP_02592	12	134395	135540	+	blaACT-1	cephalosporin-hydrolyzing class C beta-lactamase ACT-1	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_063857727.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-1	NF000385.4	ACT family cephalosporin-hydrolyzing class C beta-lactamase
US-MK-MO5-D2	FBMHGHCP_03116	16	84913	85806	+	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTP	297	300	97.00	91.07	291	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
US-MK-MO5-D2	FBMHGHCP_03255	17	101774	102205	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	HMM	143	141	100.00	87.23	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
US-MK-MO5-D2	FBMHGHCP_03411	18	120922	121347	-	fosA	FosA/FosA2 family fosfomycin resistance glutathione transferase	core	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	BLASTP	141	141	100.00	95.74	141	WP_025205684.1	fosfomycin resistance glutathione transferase FosA2	NF000026.1	FosA/FosA2 family fosfomycin resistance glutathione transferase
US-MK-MO5-D2	FBMHGHCP_03919	23	47823	48965	-	ncrC	Ni(II)/Co(II) efflux transporter permease subunit NcrC	plus	STRESS	METAL	COPPER/NICKEL	COPPER/NICKEL	BLASTP	380	376	99.73	94.72	379	ADF64798.1	Ni(II)/Co(II) efflux transporter permease subunit NcrC	NA	NA
US-MK-MO5-D2	FBMHGHCP_03920	23	48978	49247	-	ncrB	nickel-sensing transcriptional repressor NcrB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTP	89	89	100.00	95.51	89	ABF14407.1	nickel-sensing transcriptional repressor NcrB	NA	NA
US-MK-MO5-D2	FBMHGHCP_03921	23	49351	50703	-	ncrA	Metal Resistance	plus	STRESS	METAL	NICKEL	NICKEL	BLASTP	450	432	100.00	95.37	432	ABF14406.1	Metal Resistance	NA	NA
US-MK-MO5-D2	FBMHGHCP_04303	29	878	1456	-	terD	tellurium resistance membrane protein TerD	plus	STRESS	METAL	TELLURIUM	TELLURIUM	BLASTP	192	192	100.00	95.31	192	AAA98292.1	tellurium resistance membrane protein TerD	NA	NA
US-MK-MO5-D2	FBMHGHCP_04307	29	4203	4784	-	terZ	tellurium resistance-associated protein TerZ	plus	STRESS	METAL	TELLURIUM	TELLURIUM	BLASTP	193	193	100.00	99.48	193	AAA86846.1	tellurium resistance-associated protein TerZ	NA	NA
US-MK-MO5-D2	FBMHGHCP_04314	29	11357	11824	+	terW	tellurium resistance protein TerW	plus	STRESS	METAL	TELLURIUM	TELLURIUM	EXACTP	155	155	100.00	100.00	155	AAC44736.1	tellurium resistance protein TerW	NA	NA
US-MK-MO5-D2	FBMHGHCP_04323	29	22058	23677	+	mcr-10.1	phosphoethanolamine--lipid A transferase MCR-10.1	core	AMR	AMR	COLISTIN	COLISTIN	ALLELEP	539	539	100.00	100.00	539	WP_023332837.1	phosphoethanolamine--lipid A transferase MCR-10.1	NF033862.2	MCR-10 family phosphoethanolamine--lipid A transferase
US-MK-MO5-D2	FBMHGHCP_00958	3	226780	229935	-	oqxB	multidrug efflux RND transporter permease subunit OqxB	core	AMR	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	BLASTP	1051	1050	100.00	96.67	1051	WP_012967412.1	multidrug efflux RND transporter permease subunit OqxB9	NF000037.1	multidrug efflux RND transporter permease subunit OqxB
US-MK-MO5-D2	FBMHGHCP_04443	32	14335	15012	-	catA	type A chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	HMM	225	219	97.26	60.28	214	WP_000412211.1	type A chloramphenicol O-acetyltransferase	NF000491.1	type A chloramphenicol O-acetyltransferase
US-MK-MO5-D2	FBMHGHCP_04546	35	115	549	-	pcoE	copper resistance system metallochaperone PcoE	plus	STRESS	METAL	COPPER	COPPER	BLASTP	144	144	100.00	94.44	144	CAA58532.1	copper resistance system metallochaperone PcoE	NA	NA
US-MK-MO5-D2	FBMHGHCP_04547	35	765	2165	-	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTP	466	466	100.00	99.14	466	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
US-MK-MO5-D2	FBMHGHCP_04548	35	2162	2842	-	pcoR	copper response regulator transcription factor PcoR	plus	STRESS	METAL	COPPER	COPPER	EXACTP	226	226	100.00	100.00	226	CAA58529.1	copper response regulator transcription factor PcoR	NA	NA
US-MK-MO5-D2	FBMHGHCP_04549	35	2897	3826	-	pcoD	copper resistance inner membrane protein PcoD	plus	STRESS	METAL	COPPER	COPPER	EXACTP	309	309	100.00	100.00	309	CAA58528.1	copper resistance inner membrane protein PcoD	NA	NA
US-MK-MO5-D2	FBMHGHCP_04550	35	3831	4211	-	pcoC	copper resistance system metallochaperone PcoC	plus	STRESS	METAL	COPPER	COPPER	BLASTP	126	126	100.00	99.21	126	CAA58527.1	copper resistance system metallochaperone PcoC	NA	NA
US-MK-MO5-D2	FBMHGHCP_04551	35	4251	5147	-	pcoB	copper-binding protein PcoB	plus	STRESS	METAL	COPPER	COPPER	EXACTP	298	296	100.00	100.00	296	CAA58526.1	copper-binding protein PcoB	NA	NA
US-MK-MO5-D2	FBMHGHCP_04552	35	5147	6964	-	pcoA	multicopper oxidase PcoA	plus	STRESS	METAL	COPPER	COPPER	EXACTP	605	605	100.00	100.00	605	CAA58525.1	multicopper oxidase PcoA	NA	NA
US-MK-MO5-D2	FBMHGHCP_04556	35	8946	11393	-	silP	Ag(+)-translocating P-type ATPase SilP	plus	STRESS	METAL	SILVER	SILVER	BLASTP	815	824	98.79	94.73	816	AAD11750.1	Ag(+)-translocating P-type ATPase SilP	NA	NA
US-MK-MO5-D2	FBMHGHCP_04558	35	12047	15193	-	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	1048	1048	100.00	99.43	1048	AAD11749.1	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NA	NA
US-MK-MO5-D2	FBMHGHCP_04559	35	15204	16496	-	silB	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	430	430	100.00	98.14	430	AAD11748.1	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	NA	NA
US-MK-MO5-D2	FBMHGHCP_04560	35	16610	16963	-	silF	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	117	117	100.00	99.15	117	KGL71342.1	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	NA	NA
US-MK-MO5-D2	FBMHGHCP_04561	35	16992	18377	-	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	EXACTP	461	461	100.00	100.00	461	SPD96884.1	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	NA	NA
US-MK-MO5-D2	FBMHGHCP_04562	35	18567	19247	+	silR	copper/silver response regulator transcription factor SilR	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	EXACTP	226	226	100.00	100.00	226	SPD96883.1	copper/silver response regulator transcription factor SilR	NA	NA
US-MK-MO5-D2	FBMHGHCP_04563	35	19240	20715	+	silS	copper/silver sensor histidine kinase SilS	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTP	491	491	100.00	98.17	491	SPD96882.1	copper/silver sensor histidine kinase SilS	NA	NA
US-MK-MO5-D2	FBMHGHCP_04564	35	20966	21397	+	silE	silver-binding protein SilE	plus	STRESS	METAL	SILVER	SILVER	BLASTP	143	143	100.00	91.61	143	AAD11743.1	silver-binding protein SilE	NA	NA
US-MK-MO5-D2	FBMHGHCP_04773	43	930	1499	+	hsp20	small heat shock protein sHSP20	plus	STRESS	HEAT	NA	NA	BLASTP	189	189	100.00	99.47	189	CDY80020.1	small heat shock protein sHSP20	NA	NA
US-MK-MO5-D2	FBMHGHCP_04778	43	5621	6079	+	shsP	small heat shock protein sHSP20-GI	plus	STRESS	HEAT	NA	NA	EXACTP	152	152	100.00	100.00	152	ASF80771.1	small heat shock protein sHSP20-GI	NA	NA
US-MK-MO5-D2	FBMHGHCP_04779	43	6102	7016	+	yfdX1	heat resistance protein YfdX1	plus	STRESS	HEAT	NA	NA	BLASTP	304	304	100.00	99.01	304	APX31172.1	heat resistance protein YfdX1	NA	NA
US-MK-MO5-D2	FBMHGHCP_04780	43	7119	8006	+	yfdX2	heat resistance protein YfdX2	plus	STRESS	HEAT	NA	NA	BLASTP	295	295	100.00	98.98	295	ASF80766.1	heat resistance protein YfdX2	NA	NA
US-MK-MO5-D2	FBMHGHCP_04781	43	8096	8707	+	hdeD-GI	heat resistance membrane protein HdeD-GI	plus	STRESS	HEAT	NA	NA	BLASTP	203	203	100.00	98.03	203	APX31174.1	heat resistance membrane protein HdeD-GI	NA	NA
US-MK-MO5-D2	FBMHGHCP_04783	43	9922	10362	+	trxLHR	heat resistance system thioredoxin Trx-GI	plus	STRESS	HEAT	NA	NA	EXACTP	146	146	100.00	100.00	146	APX31176.1	heat resistance system thioredoxin Trx-GI	NA	NA
US-MK-MO5-D2	FBMHGHCP_04784	43	10366	12081	+	kefB-GI	heat resistance system K+/H+ antiporter KefB-GI	plus	STRESS	HEAT	NA	NA	BLASTP	571	571	100.00	99.12	571	APX31177.1	heat resistance system K+/H+ antiporter KefB-GI	NA	NA
US-MK-MO5-D2	FBMHGHCP_04785	43	12078	12575	+	psi-GI	heat resistance protein PsiE-GI	plus	STRESS	HEAT	NA	NA	BLASTP	165	165	100.00	95.76	165	APX31178.1	heat resistance protein PsiE-GI	NA	NA
US-MK-MO5-D2	NA	45	2	244	+	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	PARTIAL_CONTIG_ENDX	81	117	69.23	95.06	81	AAB09624.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
US-MK-MO5-D2	FBMHGHCP_04799	45	295	660	+	arsD	arsenite efflux transporter metallochaperone ArsD	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTP	121	120	100.00	90.91	121	AAB09625.1	arsenite efflux transporter metallochaperone ArsD	NF033727.1	arsenite efflux transporter metallochaperone ArsD
US-MK-MO5-D2	FBMHGHCP_04800	45	678	2429	+	arsA	arsenite efflux transporter ATPase subunit ArsA	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTP	583	583	100.00	95.88	583	BAA24822.1	arsenite efflux transporter ATPase subunit ArsA	NA	NA
US-MK-MO5-D2	FBMHGHCP_04801	45	2477	3766	+	arsB	arsenite efflux transporter membrane subunit ArsB	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTP	429	429	100.00	99.07	429	BAA24823.1	arsenite efflux transporter membrane subunit ArsB	NA	NA
US-MK-MO5-D2	FBMHGHCP_04802	45	3779	4204	+	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	100.00	97.16	141	BAA24824.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
US-MK-MO5-D2	FBMHGHCP_04874	50	6990	8288	+	ncrA	Metal Resistance	plus	STRESS	METAL	NICKEL	NICKEL	EXACTP	432	432	100.00	100.00	432	ABF61434.1	Metal Resistance	NA	NA
US-MK-MO5-D2	FBMHGHCP_04875	50	8394	8663	+	ncrB	nickel-sensing transcriptional repressor NcrB	plus	STRESS	METAL	NICKEL	NICKEL	EXACTP	89	89	100.00	100.00	89	ABF61435.1	nickel-sensing transcriptional repressor NcrB	NA	NA
US-MK-MO5-D2	FBMHGHCP_04876	50	8676	9806	+	ncrC	Ni(II)/Co(II) efflux transporter permease subunit NcrC	plus	STRESS	METAL	COPPER/NICKEL	COPPER/NICKEL	BLASTP	376	376	100.00	99.73	376	ADF64798.1	Ni(II)/Co(II) efflux transporter permease subunit NcrC	NA	NA
US-MK-MO5-D2	NA	50	9968	10387	+	ncrY	nickel resistance OB fold protein NcrY	plus	STRESS	METAL	NICKEL	NICKEL	EXACTX	140	140	100.00	100.00	140	ABF61437.1	nickel resistance OB fold protein NcrY	NA	NA
US-MK-MO5-D2	FBMHGHCP_04950	59	4054	4479	+	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTP	141	141	99.29	90.00	140	AAA21096.1	glutaredoxin-dependent arsenate reductase	NF007456.1	glutaredoxin-dependent arsenate reductase
US-MK-MO5-D3	OGDPOFCE_02408	21	67471	68031	+	arsN1	arsinothricin resistance N-acetyltransferase ArsN1 family B	plus	STRESS	METAL	ARSENIC	ARSENIC	HMM	186	NA	NA	NA	NA	NA	NA	NF040504.1	arsinothricin resistance N-acetyltransferase ArsN1 family B
US-MK-MO5-D3	OGDPOFCE_00745	4	40741	41016	+	merP	mercury resistance system periplasmic binding protein MerP	plus	STRESS	METAL	MERCURY	MERCURY	HMM	91	91	100.00	49.45	91	AAC38232.1	mercury resistance system periplasmic binding protein MerP	TIGR02052.1	mercury resistance system periplasmic binding protein MerP
US-MK-MO5-D3	OGDPOFCE_00774	4	65541	65777	-	merE	broad-spectrum mercury transporter MerE	plus	STRESS	METAL	MERCURY	MERCURY	HMM	78	78	98.72	50.65	77	CAA77325.1	broad-spectrum mercury transporter MerE	NF010310.2	broad-spectrum mercury transporter MerE
US-MK-MO5-D3	OGDPOFCE_00777	4	66569	68251	-	merA	mercury(II) reductase	plus	STRESS	METAL	MERCURY	MERCURY	HMM	560	561	100.00	77.36	561	AAC38220.1	mercury(II) reductase	TIGR02053.1	mercury(II) reductase
US-MK-MO5-D3	OGDPOFCE_00778	4	68264	68695	-	merC	organomercurial transporter MerC	plus	STRESS	METAL	MERCURY	ORGANOMERCURY	HMM	143	141	97.16	68.61	137	AAC38233.1	organomercurial transporter MerC	NF033784.1	organomercurial transporter MerC
US-MK-MO5-D3	OGDPOFCE_00779	4	68708	68986	-	merP	mercury resistance system periplasmic binding protein MerP	plus	STRESS	METAL	MERCURY	MERCURY	HMM	92	91	100.00	77.17	92	AAA98223.1	mercury resistance system periplasmic binding protein MerP	TIGR02052.1	mercury resistance system periplasmic binding protein MerP
US-MK-MO5-D3	OGDPOFCE_03553	42	36245	39397	-	ttgB	multidrug efflux RND transporter permease subunit TtgB	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	1050	1050	100.00	97.52	1050	AAC38671.1	multidrug efflux RND transporter permease subunit TtgB	NA	NA
US-MK-MO5-D3	OGDPOFCE_03554	42	39401	40555	-	ttgA	toluene efflux RND transporter periplasmic adaptor subunit TtgA	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	384	384	100.00	95.31	384	AAD39553.1	toluene efflux RND transporter periplasmic adaptor subunit TtgA	NA	NA
US-MK-MO5-D3	OGDPOFCE_03555	42	40815	41447	+	ttgR	efflux transport transcriptional regulator TtgR	plus	STRESS	BIOCIDE	EFFLUX	EFFLUX	BLASTP	210	210	100.00	95.24	210	AAK15050.1	efflux transport transcriptional regulator TtgR	NA	NA
US-MK-MO5-D3	OGDPOFCE_00926	5	23326	23895	+	hsp20	small heat shock protein sHSP20	plus	STRESS	HEAT	NA	NA	BLASTP	189	189	99.47	95.74	188	CDY80020.1	small heat shock protein sHSP20	NA	NA
US-MK-MO5-D3	OGDPOFCE_00928	5	26997	27455	+	shsP	small heat shock protein sHSP20-GI	plus	STRESS	HEAT	NA	NA	BLASTP	152	152	100.00	98.03	152	ASF80771.1	small heat shock protein sHSP20-GI	NA	NA
US-MK-MO5-D3	OGDPOFCE_00929	5	27477	28385	+	yfdX1	heat resistance protein YfdX1	plus	STRESS	HEAT	NA	NA	BLASTP	302	304	100.00	91.45	304	APX31172.1	heat resistance protein YfdX1	NA	NA
US-MK-MO5-D3	OGDPOFCE_00933	5	31306	31746	+	trxLHR	heat resistance system thioredoxin Trx-GI	plus	STRESS	HEAT	NA	NA	BLASTP	146	146	100.00	90.41	146	APX31176.1	heat resistance system thioredoxin Trx-GI	NA	NA
US-MK-MO5-D3	OGDPOFCE_00997	5	95318	96460	-	ampC	class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	380	397	94.71	52.66	376	WP_033998317.1	class C beta-lactamase	NF033085.1	class C beta-lactamase
US-MK-MO5-D3	OGDPOFCE_01244	7	117570	118013	+	cadR	cadmium resistance transcriptional regulator CadR	plus	STRESS	METAL	CADMIUM	CADMIUM	BLASTP	147	147	100.00	94.56	147	AAK48830.1	cadmium resistance transcriptional regulator CadR	NA	NA
US-MK-MO5-D4	LGKOKFLD_01596	21	8836	9987	+	blaADC-243	class C beta-lactamase ADC-243	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	383	383	100.00	100.00	383	WP_001211199.1	class C beta-lactamase ADC-243	NF000425.2	ADC family extended-spectrum class C beta-lactamase
US-MK-MO5-D4	LGKOKFLD_00412	3	116085	116909	+	blaOXA-64	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-64	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	274	274	100.00	100.00	274	WP_001021788.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-64	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
US-MK-MO5-D4	LGKOKFLD_02274	39	9306	10016	-	abaF	fosfomycin efflux MFS transporter AbaF	plus	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	PARTIALP	236	429	55.01	99.58	236	ABO11759.2	fosfomycin efflux MFS transporter AbaF	NA	NA
US-MK-MO5-D4	LGKOKFLD_00555	5	30450	31238	-	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTP	262	262	100.00	99.62	262	WP_001112624.1	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	NF033220.1	ANT(3'')-II family aminoglycoside nucleotidyltransferase
US-MK-MO5-D4	LGKOKFLD_00707	7	29421	30671	+	nreB	nickel resistance MFS transporter NreB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTP	416	416	100.00	98.56	416	ADY84088.1	nickel resistance MFS transporter NreB	NA	NA
US-MK-MO5-D4	LGKOKFLD_03074	76	1403	2881	-	amvA	multidrug efflux MFS transporter AmvA	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	492	492	100.00	98.58	492	ACQ82816.1	multidrug efflux MFS transporter AmvA	NA	NA
US-MK-MO5-D4	NA	79	6385	6822	-	trxLHR	heat resistance system thioredoxin Trx-GI	plus	STRESS	HEAT	NA	NA	BLASTX	146	146	100.00	94.52	146	APX31176.1	heat resistance system thioredoxin Trx-GI	NA	NA
US-MK-MO5-D4	LGKOKFLD_03127	79	8037	8648	-	hdeD-GI	heat resistance membrane protein HdeD-GI	plus	STRESS	HEAT	NA	NA	BLASTP	203	203	100.00	95.57	203	APX31174.1	heat resistance membrane protein HdeD-GI	NA	NA
US-MK-MO5-D4	LGKOKFLD_03128	79	8738	9625	-	yfdX2	heat resistance protein YfdX2	plus	STRESS	HEAT	NA	NA	BLASTP	295	295	100.00	96.27	295	ASF80766.1	heat resistance protein YfdX2	NA	NA
US-MK-MO5-D4	LGKOKFLD_03129	79	9728	10642	-	yfdX1	heat resistance protein YfdX1	plus	STRESS	HEAT	NA	NA	BLASTP	304	304	100.00	92.43	304	APX31172.1	heat resistance protein YfdX1	NA	NA
US-MK-MO5-D4	LGKOKFLD_03130	79	10665	11123	-	shsP	small heat shock protein sHSP20-GI	plus	STRESS	HEAT	NA	NA	BLASTP	152	152	100.00	98.03	152	ASF80771.1	small heat shock protein sHSP20-GI	NA	NA
US-MK-MO5-D5	MMAIDCNK_00142	1	171685	173178	+	emrC	multidrug efflux transporter outer membrane subunit EmrC	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTP	497	497	100.00	98.99	497	CAQ45062.1	multidrug efflux transporter outer membrane subunit EmrC	NA	NA
